author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Дмитрий Демиденко;realtor;https://dolgoprudny.cian.ru/sale/flat/306264210/;Долгопрудный;sale;flat;17;17;1;46.0;8300000;;Новый бульвар;15;Долгопрудная;
Владислав Павлов;realtor;https://dolgoprudny.cian.ru/sale/flat/307036093/;Долгопрудный;sale;flat;7;17;1;42.3;8999999;;проспект Ракетостроителей;5;Долгопрудная;
ID 496415;homeowner;https://dolgoprudny.cian.ru/sale/flat/308748951/;Долгопрудный;sale;flat;19;19;1;44.6;9100000;;проспект Ракетостроителей;7к1;Долгопрудная;
Иван Усачев;realtor;https://dolgoprudny.cian.ru/sale/flat/299450147/;Долгопрудный;sale;flat;1;5;2;42.0;6499000;;Лихачевское шоссе;29;Долгопрудная;
ID 130176;realtor;https://dolgoprudny.cian.ru/sale/flat/301546825/;Долгопрудный;sale;flat;4;5;2;43.0;7200000;;Нагорная ;8;Долгопрудная;
ИП Третьяков Д. О.;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304987835/;Долгопрудный;sale;flat;2;9;3;55.8;11890000;;Лихачевское шоссе;20к2;Водники;
ID 72329732;realtor;https://dolgoprudny.cian.ru/sale/flat/299289712/;Долгопрудный;sale;flat;5;5;2;54.1;7900000;;Восточная ;33;Долгопрудная;
Наталья Сазанова;realtor;https://dolgoprudny.cian.ru/sale/flat/308646150/;Долгопрудный;sale;flat;7;19;1;45.0;9500000;;проспект Ракетостроителей;9к3;Долгопрудная;
Елена Алексеева;realtor;https://dolgoprudny.cian.ru/sale/flat/303625567/;Долгопрудный;sale;flat;1;5;2;30.0;5990000;;Нагорная ;6;Долгопрудная;
Майя Джомидава;realtor;https://dolgoprudny.cian.ru/sale/flat/292446287/;Долгопрудный;sale;flat;19;19;2;66.1;12850000;;проспект Ракетостроителей;9к3;Долгопрудная;
Инна Антипова;realtor;https://dolgoprudny.cian.ru/sale/flat/308231619/;Долгопрудный;sale;flat;15;27;1;44.2;9900000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 41050977;homeowner;https://dolgoprudny.cian.ru/sale/flat/296938375/;Долгопрудный;sale;flat;1;3;2;43.0;5500000;;Железнодорожная ;28;Хлебниково;
Марина Климова;realtor;https://dolgoprudny.cian.ru/sale/flat/308366653/;Долгопрудный;sale;flat;11;17;3;90.5;19950000;;Набережная ;27;Водники;Московские водники
Светлана Романова;realtor;https://dolgoprudny.cian.ru/sale/flat/304123875/;Долгопрудный;sale;flat;2;9;2;44.2;7990000;; Академика Лаврентьева;29;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306507246/;Долгопрудный;sale;flat;2;10;1;38.0;7650000;;Лихачевское шоссе;31к1;Водники;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308899691/;Долгопрудный;sale;flat;14;25;1;45.7;9150000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Галина Трофимцова;realtor;https://dolgoprudny.cian.ru/sale/flat/308057341/;Долгопрудный;sale;flat;17;23;2;35.2;7350000;;Парковая ;44к1;Водники;Бригантина
МИЭЛЬ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307144912/;Долгопрудный;sale;flat;7;8;3;76.5;13000000;;Московское шоссе;59к1;Водники;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308758235/;Долгопрудный;sale;flat;2;2;1;35.8;5400000;; Нефтяников;9;Шереметьевская;
Наталья Алтынбаева;realtor;https://dolgoprudny.cian.ru/sale/flat/297944828/;Долгопрудный;sale;flat;2;5;3;57.0;10550000;;Московское шоссе;41;Долгопрудная;
Елена Алексеева;realtor;https://dolgoprudny.cian.ru/sale/flat/292177632/;Долгопрудный;sale;flat;6;9;2;46.9;7700000;;Лихачевское шоссе;21;Водники;
Валерий Петров;realtor;https://dolgoprudny.cian.ru/sale/flat/295073194/;Долгопрудный;sale;flat;3;9;1;37.0;7500000;; Академика Лаврентьева;5;Водники;
ID 19770;realtor;https://dolgoprudny.cian.ru/sale/flat/307959144/;Долгопрудный;sale;flat;3;5;1;34.0;6500000;;Советская ;8/8;Долгопрудная;
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308116498/;Долгопрудный;sale;flat;1;17;1;37.6;7300000;;Молодежная ;4;Долгопрудная;
ID 72812578;homeowner;https://dolgoprudny.cian.ru/sale/flat/280746159/;Долгопрудный;sale;flat;4;27;1;45.7;8700000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
Александр Филатов;realtor;https://dolgoprudny.cian.ru/sale/flat/304027566/;Долгопрудный;sale;flat;2;9;1;32.7;7500000;;Дирижабельная ;13;Долгопрудная;
ID 1942;realtor;https://dolgoprudny.cian.ru/sale/flat/305522952/;Долгопрудный;sale;flat;2;18;1;35.0;8450000;;Набережная ;27;Водники;Московские водники
Наталья Гунькина;realtor;https://dolgoprudny.cian.ru/sale/flat/304367347/;Долгопрудный;sale;flat;13;19;1;42.0;9000000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308459115/;Долгопрудный;sale;flat;3;21;1;44.7;9300000;;проспект Ракетостроителей;3;Долгопрудная;
Алевтина Исламгулова;realtor;https://dolgoprudny.cian.ru/sale/flat/307340053/;Долгопрудный;sale;flat;3;17;2;57.0;11300000;;Парковая ;32А;Водники;
Вариант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299696215/;Долгопрудный;sale;flat;3;18;1;42.3;8500000;;Лихачевский проспект;68к5;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306389796/;Долгопрудный;sale;flat;5;13;2;35.7;6990000;;;;Шереметьевская;Бригантина ЖК
МРИЭЛТОР - офис Отрадное;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307385165/;Долгопрудный;sale;flat;6;19;3;98.8;17850000;;Лихачевское шоссе;13а;Долгопрудная;
Татьяна Калюжная;realtor;https://dolgoprudny.cian.ru/sale/flat/307195532/;Долгопрудный;sale;flat;3;9;2;63.0;14650000;; Циолковского;28;Долгопрудная;
Юлия Чмышкова;realtor;https://dolgoprudny.cian.ru/sale/flat/308854076/;Долгопрудный;sale;flat;9;9;1;32.8;7500000;;Дирижабельная ;13;Долгопрудная;
Комета Эстейт;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308567103/;Долгопрудный;sale;flat;2;9;2;43.8;7999999;; Циолковского;34;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308549279/;Долгопрудный;sale;flat;3;5;2;44.6;6850000;;Московское шоссе;45;Долгопрудная;
Марьяна Кунижева;realtor;https://dolgoprudny.cian.ru/sale/flat/308190561/;Долгопрудный;sale;flat;2;5;-1;45.5;3700000;;Театральная ;15/22;Водники;
ID 89919508;unknown;https://dolgoprudny.cian.ru/sale/flat/308686439/;Долгопрудный;sale;flat;1;5;2;41.1;7350000;;Первомайская ;17А;Долгопрудная;
Дмитрий Некипелов;realtor;https://dolgoprudny.cian.ru/sale/flat/307812116/;Долгопрудный;sale;flat;1;5;1;32.0;5700000;;Дирижабельная ;28к1;Водники;
ID 77917736;homeowner;https://dolgoprudny.cian.ru/sale/flat/305534385/;Долгопрудный;sale;flat;5;5;1;30.5;5000000;; Нефтяников;14;Шереметьевская;
Ольга Харитонова;realtor;https://dolgoprudny.cian.ru/sale/flat/302412610/;Долгопрудный;sale;flat;1;9;1;38.9;7250000;;Парковая ;38;Водники;
ID 89919508;unknown;https://dolgoprudny.cian.ru/sale/flat/306921343/;Долгопрудный;sale;flat;5;5;3;62.9;8690000;;Тимирязевская ;6;Хлебниково;
Татьяна Шотова;realtor;https://dolgoprudny.cian.ru/sale/flat/295016242/;Долгопрудный;sale;flat;3;5;2;44.2;7900000;;Московское шоссе;45;Долгопрудная;
Магазин квартир;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306576437/;Долгопрудный;sale;flat;5;5;2;43.0;6500000;;Лихачевское шоссе;11;Долгопрудная;
СМАРЕНТ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307418536/;Долгопрудный;sale;flat;5;5;2;44.0;7300000;;Нагорная ;4;Долгопрудная;
Простор-недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306732181/;Долгопрудный;sale;flat;2;18;1;40.0;9100000;;Набережная ;33;Водники;Московские водники
ГАРАНТИЯ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302792749/;Долгопрудный;sale;flat;17;23;2;76.7;18990000;;бульвар Космонавта Сереброва А.А.;2;Долгопрудная;
НДВ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304976882/;Долгопрудный;sale;flat;7;18;3;90.0;19000000;;Гранитная ;6;Долгопрудная;
Адресат;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307723766/;Долгопрудный;sale;flat;17;23;1;34.1;8350000;;Парковая ;48;Долгопрудная;Бригантина
Самолет плюс - Химки;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304589764/;Долгопрудный;sale;flat;3;5;2;44.7;7450000;; Академика Лаврентьева;17;Долгопрудная;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307874336/;Долгопрудный;sale;flat;14;27;1;44.2;9350000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 520636;realtor;https://dolgoprudny.cian.ru/sale/flat/307395851/;Долгопрудный;sale;flat;15;17;1;41.0;8500000;;Новый бульвар;23;Долгопрудная;
Евгений Подгорнов;realtor;https://dolgoprudny.cian.ru/sale/flat/308209013/;Долгопрудный;sale;flat;2;2;2;54.7;8900000;;Речная ;18/10;Водники;
Градомиръ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306279271/;Долгопрудный;sale;flat;12;17;1;34.0;6200000;;;к2;Шереметьевская;Бригантина ЖК
Оксана Раххаль;realtor;https://dolgoprudny.cian.ru/sale/flat/308943176/;Долгопрудный;sale;flat;13;27;2;67.3;12500000;;Новый бульвар;7;Долгопрудная;мкр. Центральный корп. 9, 10, 11
ID 12248801;unknown;https://dolgoprudny.cian.ru/sale/flat/303465122/;Долгопрудный;sale;flat;3;3;1;32.9;5000000;;Железнодорожная ;28;Хлебниково;
Наталья Сазанова;realtor;https://dolgoprudny.cian.ru/sale/flat/307694107/;Долгопрудный;sale;flat;11;22;3;88.4;18500000;;проспект Ракетостроителей;9к3;Долгопрудная;
ГОРОБМЕН;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306120634/;Долгопрудный;sale;flat;2;5;1;31.0;6500000;; Циолковского;13;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308257578/;Долгопрудный;sale;flat;12;23;1;30.5;8300000;;Парковая ;52к1;Водники;Бригантина
Ирина Иванова;realtor;https://dolgoprudny.cian.ru/sale/flat/299449057/;Долгопрудный;sale;flat;9;9;3;48.7;9599000;; Железнякова;18;Водники;
Бест на Речном;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307522366/;Долгопрудный;sale;flat;1;5;2;42.1;7300000;;Первомайская ;60;Долгопрудная;
Екатерина Попова;realtor;https://dolgoprudny.cian.ru/sale/flat/305267434/;Долгопрудный;sale;flat;6;17;2;70.7;15370000;;Набережная ;29к1;Водники;Московские водники
Градомиръ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303064000/;Долгопрудный;sale;flat;1;4;2;44.4;5340000;;Флотская ;2;Водники;
LUXESTATE;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308260196/;Долгопрудный;sale;flat;14;18;3;85.0;25000000;;Набережная ;31;Водники;Московские водники
ID 72329732;realtor;https://dolgoprudny.cian.ru/sale/flat/308186227/;Долгопрудный;sale;flat;3;5;1;30.7;6200000;;Дирижабельная ;22/15;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308931747/;Долгопрудный;sale;flat;13;23;1;31.8;8000000;;Парковая ;52;Водники;Бригантина
ID 100798610;realtor;https://dolgoprudny.cian.ru/sale/flat/308946849/;Долгопрудный;sale;flat;2;9;1;35.8;8700000;;Лихачевское шоссе;4;Долгопрудная;
Екатерина Попова;realtor;https://dolgoprudny.cian.ru/sale/flat/306652837/;Долгопрудный;sale;flat;6;17;1;49.06;9970000;;Старое Дмитровское шоссе;17;Водники;Московские водники
Городской Центр Недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/288291018/;Долгопрудный;sale;flat;1;5;3;58.3;9000000;; Нефтяников;14;Шереметьевская;
Майя Джомидава;realtor;https://dolgoprudny.cian.ru/sale/flat/307716432/;Долгопрудный;sale;flat;2;9;2;46.8;8850000;; Академика Лаврентьева;11;Водники;
ID 22641511;homeowner;https://dolgoprudny.cian.ru/sale/flat/269002829/;Долгопрудный;sale;flat;5;5;2;42.0;8700000;; Циолковского;9;Долгопрудная;
Городской Центр Недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306007671/;Долгопрудный;sale;flat;21;25;2;50.0;12200000;;Парковая ;46;Водники;Бригантина
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305738783/;Долгопрудный;sale;flat;5;5;3;55.0;8800000;;Дирижабельная ;8;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304873052/;Долгопрудный;sale;flat;1;5;2;45.0;6620000;;Заводская ;3;Водники;
ID 102270154;homeowner;https://dolgoprudny.cian.ru/sale/flat/297294079/;Долгопрудный;sale;flat;5;18;2;35.7;7000000;;Заводская ;;Водники;Бригантина
Est-a-Tet – Вторичная недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306458973/;Долгопрудный;sale;flat;14;24;1;31.0;7900000;;Парковая ;44;Хлебниково;Бригантина
ГАРАНТИЯ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/288648708/;Долгопрудный;sale;flat;3;5;2;66.0;11600000;; Циолковского;2/10;Новодачная;
Валентина Немкова;realtor;https://dolgoprudny.cian.ru/sale/flat/308310681/;Долгопрудный;sale;flat;19;19;1;44.6;9300000;;проспект Ракетостроителей;5к1;Долгопрудная;
Самолет плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304351158/;Долгопрудный;sale;flat;14;20;1;40.2;8400000;;Гранитная ;6;Долгопрудная;
Павел Ибрагимов;realtor;https://dolgoprudny.cian.ru/sale/flat/308428486/;Долгопрудный;sale;flat;24;24;1;35.0;8850000;;Парковая ;50;Водники;Бригантина
АЖС-недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307968261/;Долгопрудный;sale;flat;8;18;2;56.0;12500000;;Старое Дмитровское шоссе;15;Водники;Московские водники
Юлия Устинова;realtor;https://dolgoprudny.cian.ru/sale/flat/306127245/;Долгопрудный;sale;flat;6;17;2;63.0;10500000;;Новое шоссе;10;Хлебниково;Хлебниково
ГОРОБМЕН;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302976689/;Долгопрудный;sale;flat;3;5;3;60.9;9500000;;Тимирязевская ;4;Хлебниково;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307699732/;Долгопрудный;sale;flat;1;9;-1;59.0;5000000;;Московское шоссе;57к1;Водники;
Home Market;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307452006/;Долгопрудный;sale;flat;9;18;3;87.1;22500000;;Старое Дмитровское шоссе;15к1;Водники;Московские водники
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308764317/;Долгопрудный;sale;flat;4;17;1;40.2;9000000;;Лихачевский проспект;70к4;Долгопрудная;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308954792/;Долгопрудный;sale;flat;3;23;1;35.0;8000000;;Парковая ;52к1;Водники;Бригантина
Инна Ларди;realtor;https://dolgoprudny.cian.ru/sale/flat/305558661/;Долгопрудный;sale;flat;9;9;1;34.0;6700000;;Дирижабельная ;17;Долгопрудная;
GGS GROUP;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302946410/;Долгопрудный;sale;flat;2;24;2;50.9;9000000;;Парковая ;46;Водники;Бригантина
ID 378578;realtor;https://dolgoprudny.cian.ru/sale/flat/302462931/;Долгопрудный;sale;flat;3;5;3;58.2;9200000;;Московское шоссе;43к3;Долгопрудная;
Татьяна Шотова;realtor;https://dolgoprudny.cian.ru/sale/flat/305534561/;Долгопрудный;sale;flat;6;9;3;69.0;13500000;;Лихачевское шоссе;4;Долгопрудная;
ID 105028604;homeowner;https://dolgoprudny.cian.ru/sale/flat/289769520/;Долгопрудный;sale;flat;9;25;1;32.0;8000000;;Парковая ;54;Долгопрудная;
Ваше Поместье;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/298663945/;Долгопрудный;sale;flat;1;4;2;43.5;7444000;;Первомайская ;48;Долгопрудная;
ID 93991942;unknown;https://dolgoprudny.cian.ru/sale/flat/307146178/;Долгопрудный;sale;flat;5;18;1;46.1;8800000;;Набережная ;21к1;Водники;Московские водники
Майя Джомидава;realtor;https://dolgoprudny.cian.ru/sale/flat/303314366/;Долгопрудный;sale;flat;7;9;3;57.9;11300000;; Академика Лаврентьева;21;Долгопрудная;
ID 23089139;homeowner;https://dolgoprudny.cian.ru/sale/flat/305520496/;Долгопрудный;sale;flat;4;9;1;31.9;7400000;;Московское шоссе;55к3;Водники;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308745584/;Долгопрудный;sale;flat;1;5;2;37.5;7700000;;Театральная ;10;Водники;
ID 18087292;homeowner;https://dolgoprudny.cian.ru/sale/flat/302275572/;Долгопрудный;sale;flat;12;16;1;34.5;7300000;;проспект Пацаева;9;Водники;
Евгения Калужская;realtor;https://dolgoprudny.cian.ru/sale/flat/307947821/;Долгопрудный;sale;flat;3;5;2;44.4;6800000;;Нагорная ;6;Долгопрудная;
PRO ОБМЕН;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305969530/;Долгопрудный;sale;flat;12;17;2;59.0;11200000;;Новое шоссе;10;Хлебниково;Хлебниково
Елена Фомина;realtor;https://dolgoprudny.cian.ru/sale/flat/308325842/;Долгопрудный;sale;flat;10;23;2;61.4;15200000;;Старое Дмитровское шоссе;11;Водники;Московские водники
ID 117220912;homeowner;https://dolgoprudny.cian.ru/sale/flat/302735411/;Долгопрудный;sale;flat;9;9;2;44.2;7500000;;Московское шоссе;57;Водники;
Елена Маршева;realtor;https://dolgoprudny.cian.ru/sale/flat/295802338/;Долгопрудный;sale;flat;19;19;1;44.96;8000000;;Новое шоссе;10к1;Хлебниково;
ID 73960608;unknown;https://dolgoprudny.cian.ru/sale/flat/308158411/;Долгопрудный;sale;flat;2;2;1;35.0;6000000;;Северная ;10;Долгопрудная;
Место;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/294167361/;Долгопрудный;sale;flat;5;19;1;45.0;9900000;;проспект Ракетостроителей;3;Долгопрудная;
Chase R.E.S.;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/294449141/;Долгопрудный;sale;flat;14;19;3;90.0;21000000;;Лихачевское шоссе;20к4;Водники;
Марьяна Кунижева;realtor;https://dolgoprudny.cian.ru/sale/flat/308297002/;Долгопрудный;sale;flat;1;3;1;31.0;5990000;мкр. Старый город;Октябрьская ;29а;;
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/291455362/;Долгопрудный;sale;flat;11;18;3;91.9;14000000;;Новое шоссе;12;Хлебниково;Хлебниково
Валерий Петров;realtor;https://dolgoprudny.cian.ru/sale/flat/294138951/;Долгопрудный;sale;flat;9;21;2;60.0;15000000;;Старое Дмитровское шоссе;11;Водники;Московские водники
ОГРК;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299926932/;Долгопрудный;sale;flat;2;23;3;74.0;14799999;;Старое Дмитровское шоссе;11;Водники;Московские водники
Вектор;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302905660/;Долгопрудный;sale;flat;5;10;2;77.8;16100000;;Дирижабельная ;9;Долгопрудная;
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/302921637/;Долгопрудный;sale;flat;13;23;2;53.7;9000000;;Парковая ;50;Водники;Бригантина
Алексей Паршков;realtor;https://dolgoprudny.cian.ru/sale/flat/298535741/;Долгопрудный;sale;flat;6;19;1;46.0;9700000;;проспект Ракетостроителей;7к1;Долгопрудная;
ID 121647376;homeowner;https://dolgoprudny.cian.ru/sale/flat/307205149/;Долгопрудный;sale;flat;1;5;3;41.4;6300000;;Московское шоссе;39;Долгопрудная;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307822758/;Долгопрудный;sale;flat;9;19;1;47.2;7700000;;Новое шоссе;10к1;Хлебниково;
Татьяна Галанина;realtor;https://dolgoprudny.cian.ru/sale/flat/298262302/;Долгопрудный;sale;flat;1;9;1;33.0;6500000;; Академика Лаврентьева;23;Долгопрудная;
Наталия  Новикова;realtor;https://dolgoprudny.cian.ru/sale/flat/308711588/;Долгопрудный;sale;flat;13;18;1;43.0;10100000;;Старое Дмитровское шоссе;15;Водники;Московские водники
ID 59575355;unknown;https://dolgoprudny.cian.ru/sale/flat/298704411/;Долгопрудный;sale;flat;17;21;2;39.2;7490000;;Парковая ;44к1;Водники;Бригантина
Городской Центр Недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307957332/;Долгопрудный;sale;flat;11;24;2;46.3;11900000;;Парковая ;46к1;Водники;Бригантина
Самолет Плюс МСК-Север;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308747733/;Долгопрудный;sale;flat;23;23;1;34.0;8400000;;бульвар Имени Умберто Нобиле;1;Долгопрудная;
Игорь Ротшильд;realtor;https://dolgoprudny.cian.ru/sale/flat/308317194/;Долгопрудный;sale;flat;10;23;2;50.0;13000000;;Парковая ;48;Долгопрудная;Бригантина
На Савеловской;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305887822/;Долгопрудный;sale;flat;8;16;3;90.0;24000000;;Набережная ;29к1;Водники;Московские водники
Майя Джомидава;realtor;https://dolgoprudny.cian.ru/sale/flat/303962286/;Долгопрудный;sale;flat;1;5;1;30.2;5600000;; Железнякова;2а;Водники;
Самолет Плюс Коломенское;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307086834/;Долгопрудный;sale;flat;1;16;1;36.4;5850000;;Якорная ;1;Водники;
Владислав Павлов;realtor;https://dolgoprudny.cian.ru/sale/flat/300528219/;Долгопрудный;sale;flat;17;21;2;66.1;12499999;;проспект Ракетостроителей;7к1;Долгопрудная;
ИНВЕСТ НЕДВИЖИМОСТЬ;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/293915370/;Долгопрудный;sale;flat;20;24;2;58.0;10800000;;Парковая ;50;Водники;Бригантина
Владис;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308019112/;Долгопрудный;sale;flat;2;5;2;46.7;7300000;;Восточная ;35;Долгопрудная;
Светлана Новикова;realtor;https://dolgoprudny.cian.ru/sale/flat/308200532/;Долгопрудный;sale;flat;3;5;1;33.0;6300000;;Лихачевское шоссе;8к3;Долгопрудная;
Тимур Ажеев;realtor;https://dolgoprudny.cian.ru/sale/flat/308421999/;Долгопрудный;sale;flat;14;18;1;42.0;10500000;;Старое Дмитровское шоссе;11;Водники;Московские водники
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307128255/;Долгопрудный;sale;flat;1;12;1;39.8;7000000;;Центральная ;7;Долгопрудная;
Мария Каменная;realtor;https://dolgoprudny.cian.ru/sale/flat/307857458/;Долгопрудный;sale;flat;14;23;1;36.5;7500000;;Парковая ;44;Хлебниково;Бригантина
ID 479190;realtor;https://dolgoprudny.cian.ru/sale/flat/306224593/;Долгопрудный;sale;flat;2;5;2;42.0;6350000;;Нагорная ;4;Долгопрудная;
Дмитрий Вережников;realtor;https://dolgoprudny.cian.ru/sale/flat/307777380/;Долгопрудный;sale;flat;7;9;1;32.0;8050000;;Дирижабельная ;13;Долгопрудная;
ID 13623476;realtor;https://dolgoprudny.cian.ru/sale/flat/307992350/;Долгопрудный;sale;flat;5;5;1;31.2;6100000;;Московское шоссе;43к3;Долгопрудная;
Андрей Машницкий;realtor;https://dolgoprudny.cian.ru/sale/flat/298376117/;Долгопрудный;sale;flat;3;18;2;39.3;8750000;;Парковая ;44/1;Водники;Бригантина
ID 110204457;homeowner;https://dolgoprudny.cian.ru/sale/flat/299060732/;Долгопрудный;sale;flat;4;19;1;44.6;9200000;;проспект Ракетостроителей;5к1;Долгопрудная;
Макромир;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305550522/;Долгопрудный;sale;flat;16;17;2;50.0;11600000;;Госпитальная ;8;Хлебниково;
ID 362082;realtor;https://dolgoprudny.cian.ru/sale/flat/300500770/;Долгопрудный;sale;flat;1;4;2;42.8;6999000;; Павлова;9;Долгопрудная;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306272134/;Долгопрудный;sale;flat;3;9;1;37.1;7850000;;Молодежная ;14/1;Долгопрудная;
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303255773/;Долгопрудный;sale;flat;2;9;1;58.2;21650000;;Первомайская ;33;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306317006/;Долгопрудный;sale;flat;4;5;2;44.6;7500000;;Театральная ;14;Водники;
ID 190602;unknown;https://dolgoprudny.cian.ru/sale/flat/303125338/;Долгопрудный;sale;flat;6;9;-1;70.0;5500000;;Московское шоссе;55к2;Водники;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/303645754/;Долгопрудный;sale;flat;6;17;3;78.7;15000000;;Госпитальная ;10;Хлебниково;
ID 86263527;homeowner;https://dolgoprudny.cian.ru/sale/flat/304869182/;Долгопрудный;sale;flat;4;5;3;56.9;8000000;;Лихачевское шоссе;23;Водники;
ИНКОМ-Недвижимость;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/305980278/;Долгопрудный;sale;flat;11;23;2;60.0;11300000;;Парковая ;44;Хлебниково;Бригантина
Жилцентр;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308016861/;Долгопрудный;sale;flat;9;25;2;55.6;14000000;;Лихачевский проспект;66к1;Долгопрудная;
Галант;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/299607589/;Долгопрудный;sale;flat;4;5;1;31.4;6100000;;Нагорная ;10;Долгопрудная;
ID 199372;unknown;https://dolgoprudny.cian.ru/sale/flat/308831044/;Долгопрудный;sale;flat;2;18;1;36.0;9300000;;Набережная ;33;Водники;Московские водники
Мария Данилова;realtor;https://dolgoprudny.cian.ru/sale/flat/287679514/;Долгопрудный;sale;flat;10;24;1;35.5;7550000;;Парковая ;46к1;Водники;Бригантина
Самолет плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307678512/;Долгопрудный;sale;flat;8;9;2;44.6;9300000;; Академика Лаврентьева;25;Долгопрудная;
Екатерина Попова;realtor;https://dolgoprudny.cian.ru/sale/flat/302753980/;Долгопрудный;sale;flat;2;17;1;41.8;9400000;;Набережная ;29к1;Водники;Московские водники
ID 78281618;realtor;https://dolgoprudny.cian.ru/sale/flat/307956441/;Долгопрудный;sale;flat;5;16;2;52.2;9280000;;Лихачевское шоссе;9;Долгопрудная;
